time,wx,wy,wz
1.9831328392028809,-1.24,-2.67,0.94
1.9930660724639893,-1.63,-2.5,0.98
2.002845048904419,-2.06,-2.22,1.01
2.0131709575653076,-2.41,-1.94,0.99
2.0230679512023926,-2.59,-1.72,0.95
2.0326929092407227,-2.63,-1.58,0.98
2.0426411628723145,-2.62,-1.44,1.09
2.052353858947754,-2.47,-1.32,1.18
2.0625600814819336,-2.22,-1.34,1.28
2.072172164916992,-2.12,-1.42,1.39
2.082252025604248,-2.2,-1.5,1.47
2.0921640396118164,-2.34,-1.6,1.52
2.103477954864502,-2.47,-1.63,1.59
2.1126060485839844,-2.63,-1.59,1.7
2.1223268508911133,-2.8,-1.43,1.77
2.1318469047546387,-2.88,-1.27,1.81
2.1417369842529297,-2.85,-1.22,1.87
2.1519789695739746,-2.62,-1.13,1.96
2.1623010635375977,-2.31,-1.12,1.89
2.1715080738067627,-1.99,-1.11,1.96
2.1812660694122314,-1.75,-1.1,2.17
2.191305160522461,-1.65,-1.03,2.22
2.2033958435058594,-1.62,-0.93,2.26
2.2109720706939697,-1.55,-0.79,2.27
2.2210049629211426,-1.41,-0.66,2.27
2.2309730052948,-1.23,-0.56,2.31
2.241029977798462,-0.95,-0.33,2.29
2.2508320808410645,-0.63,-0.2,2.27
2.261178970336914,-0.36,-0.06,2.25
2.270537853240967,-0.15,0.05,2.2
2.280418872833252,-0.03,0.14,2.12
2.2904560565948486,0.01,0.29,2.01
2.302335023880005,0.04,0.53,1.9
2.310281991958618,0.1,0.86,1.8
2.320611000061035,0.19,1.19,1.74
2.3307108879089355,0.29,1.49,1.72
2.3405098915100098,0.41,1.72,1.72
2.350511074066162,0.54,1.86,1.7
2.36045503616333,0.67,1.96,1.64
2.370267868041992,0.78,2.01,1.55
2.380369186401367,0.86,1.99,1.44
2.390338897705078,0.92,1.94,1.33
2.401888847351074,0.93,1.88,1.22
2.414201021194458,0.91,1.84,1.16
2.4204578399658203,0.87,1.78,1.12
2.429908037185669,0.85,1.71,1.07
2.439357042312622,0.78,1.61,0.97
2.44956111907959,0.68,1.46,0.85
2.45914888381958,0.52,1.35,0.72
2.4690918922424316,0.73,1.43,0.68
2.4787049293518066,0.73,1.2,0.6
2.48923397064209,0.55,1.05,0.51
2.5042929649353027,0.23,0.98,0.44
2.512964963912964,0.09,1.0,0.36
2.519239902496338,-0.02,0.9,0.22
2.5297188758850098,-0.2,0.73,0.06
2.5383849143981934,-0.36,0.6,-0.07
2.5482301712036133,-0.4,0.55,-0.12
2.558344841003418,-0.32,0.53,-0.14
2.5681960582733154,-0.28,0.45,-0.18
2.5781850814819336,-0.3,0.32,-0.25
2.5879831314086914,-0.26,0.22,-0.25
2.5988900661468506,-0.29,0.03,-0.24
2.607757091522217,-0.38,-0.22,-0.23
2.6177170276641846,-0.47,-0.47,-0.22
2.628185987472534,-0.58,-0.74,-0.2
2.638023853302002,-0.72,-0.97,-0.2
2.6480610370635986,-0.86,-1.05,-0.18
2.657963991165161,-1.07,-1.04,-0.14
2.667912006378174,-1.29,-0.93,-0.07
2.678006172180176,-1.5,-0.74,0.03
2.6876368522644043,-1.63,-0.53,0.09
2.70257306098938,-1.76,-0.4,0.13
2.7101709842681885,-1.82,-0.35,0.15
2.716897964477539,-1.85,-0.38,0.23
2.732753038406372,-1.83,-0.22,0.28
2.738795042037964,-1.74,-0.01,0.23
2.7467000484466553,-1.72,0.14,0.12
2.7571768760681152,-1.8,0.02,0.03
2.767064094543457,-1.88,-0.31,0.11
2.77693510055542,-1.85,-0.64,0.31
2.786449909210205,-1.73,-0.79,0.49
2.80143404006958,-1.6,-0.71,0.62
2.8091931343078613,-1.52,-0.51,0.69
2.816196918487549,-1.55,-0.33,0.71
2.828968048095703,-1.64,-0.15,0.69
2.8363561630249023,-1.67,0.07,0.64
2.846693992614746,-1.7,0.38,0.72
2.856247901916504,-1.86,0.69,0.9
2.8663158416748047,-2.02,0.98,0.92
2.876193046569824,-1.89,1.06,0.85
2.88588809967041,-1.61,1.02,0.76
2.8956189155578613,-1.37,0.96,0.64
2.907844066619873,-1.25,0.93,0.55
2.9158668518066406,-1.2,0.82,0.65
2.931306838989258,-1.24,0.66,0.86
2.9374051094055176,-1.37,0.66,0.91
2.945547103881836,-1.5,0.56,0.87
2.9555649757385254,-1.65,0.41,0.89
2.9655299186706543,-1.76,0.32,1.07
2.9754581451416016,-1.79,0.35,1.33
2.985146999359131,-1.79,0.57,1.39
2.9949021339416504,-1.71,0.67,1.38
3.0074050426483154,-1.47,0.66,1.31
3.0145511627197266,-1.08,0.6,1.18
3.0299720764160156,-0.62,0.45,1.05
3.0357699394226074,-0.19,0.26,0.86
3.0447490215301514,0.14,0.03,0.59
3.05476713180542,0.32,-0.16,0.26
3.0647590160369873,0.44,-0.39,-0.09
3.0749011039733887,0.49,-0.56,-0.53
3.084588050842285,0.52,-0.58,-1.07
3.0939841270446777,0.35,-0.33,-1.54
3.1069159507751465,0.03,0.0,-1.84
3.1140689849853516,-0.14,0.12,-1.95
3.1301331520080566,-0.17,0.11,-1.98
3.136301040649414,-0.25,-0.09,-1.52
3.1437368392944336,-0.12,-0.06,-0.3
3.1539549827575684,0.25,0.19,0.78
3.163519859313965,0.38,0.28,0.84
3.173495054244995,0.35,0.17,0.58
3.1832339763641357,0.28,0.09,0.31
3.1938419342041016,0.24,-0.03,0.1
3.213587999343872,0.3,-0.38,-0.03
3.2144699096679688,0.3,-0.38,-0.03
3.2228798866271973,0.32,-0.42,-0.03
3.2328100204467773,0.31,-0.33,-0.04
3.2435879707336426,0.3,-0.26,-0.05
3.252735137939453,0.27,-0.24,-0.06
3.2625279426574707,0.26,-0.25,-0.05
3.2726290225982666,0.24,-0.28,-0.04
3.282461166381836,0.22,-0.33,-0.04
3.2924208641052246,0.2,-0.35,-0.04
3.302435874938965,0.18,-0.37,-0.03
3.317538022994995,0.15,-0.38,-0.01
3.327683925628662,0.14,-0.31,-0.04
3.3340799808502197,0.12,-0.29,-0.05
3.344748020172119,0.12,-0.29,-0.04
3.351778030395508,0.14,-0.29,-0.04
3.3628878593444824,0.16,-0.28,-0.04
3.3721730709075928,0.18,-0.27,-0.03
3.381740093231201,0.2,-0.27,-0.02
3.3914260864257812,0.23,-0.24,-0.0
3.4013218879699707,0.23,-0.2,0.01
3.4114041328430176,0.23,-0.18,0.03
3.4215221405029297,0.23,-0.11,0.02
3.4318230152130127,0.22,-0.06,0.02
3.441321849822998,0.2,-0.03,0.03
3.4513750076293945,0.2,-0.04,0.06
3.461160182952881,0.19,-0.05,0.06
3.470820903778076,0.18,-0.0,0.06
3.480830192565918,0.17,-0.0,0.07
3.490830898284912,0.16,-0.03,0.08
3.500856876373291,0.15,-0.07,0.1
3.510601043701172,0.14,-0.11,0.11
3.520740032196045,0.12,-0.12,0.12
3.5312559604644775,0.1,-0.13,0.13
3.5407838821411133,0.09,-0.12,0.14
3.550772190093994,0.08,-0.1,0.14
3.5608110427856445,0.06,-0.09,0.14
3.5700249671936035,0.06,-0.06,0.15
3.580376148223877,0.04,-0.04,0.15
3.590116024017334,0.03,-0.02,0.15
3.5998780727386475,0.02,0.0,0.15
3.610246181488037,0.04,0.01,0.16
3.6195921897888184,0.05,0.02,0.15
3.629572868347168,0.06,0.03,0.15
3.6400229930877686,0.07,0.01,0.16
3.649646043777466,0.07,-0.02,0.17
3.659527063369751,0.06,-0.08,0.18
3.669705867767334,0.05,-0.14,0.2
3.6797609329223633,0.04,-0.13,0.2
3.689666986465454,0.03,-0.15,0.21
3.6993470191955566,0.02,-0.16,0.22
3.711556911468506,0.02,-0.17,0.23
3.729647159576416,0.01,-0.16,0.24
3.730273962020874,0.01,-0.16,0.24
3.7385048866271973,0.01,-0.16,0.24
3.748755931854248,-0.0,-0.15,0.25
3.758378028869629,-0.0,-0.15,0.25
3.7685461044311523,-0.01,-0.13,0.26
3.778712034225464,-0.01,-0.12,0.27
3.7887821197509766,-0.0,-0.12,0.27
3.7985029220581055,-0.0,-0.12,0.29
3.8098549842834473,0.0,-0.11,0.3
3.8183670043945312,-0.0,-0.11,0.31
3.8286728858947754,-0.01,-0.11,0.33
3.8382439613342285,-0.01,-0.13,0.34
3.8484179973602295,0.01,-0.19,0.36
3.8583130836486816,0.07,-0.26,0.38
3.8681440353393555,0.14,-0.28,0.38
3.8777289390563965,0.21,-0.26,0.35
3.887420177459717,0.27,-0.25,0.35
3.897995948791504,0.3,-0.34,0.39
3.909912109375,0.23,-0.41,0.41
3.917633056640625,0.08,-0.44,0.41
3.9275569915771484,-0.09,-0.43,0.39
3.937530040740967,-0.2,-0.39,0.32
3.9474539756774902,-0.2,-0.34,0.24
3.9574971199035645,-0.19,-0.31,0.17
3.9669299125671387,-0.22,-0.28,0.14
3.9772560596466064,-0.27,-0.26,0.13
3.987380027770996,-0.34,-0.24,0.13
3.9968619346618652,-0.35,-0.21,0.16
4.010568141937256,-0.34,-0.18,0.21
4.016726970672607,-0.31,-0.12,0.26
4.028183937072754,-0.27,-0.01,0.32
4.036797046661377,-0.22,0.09,0.38
4.04657506942749,-0.15,0.13,0.43
4.056178092956543,-0.08,0.11,0.46
4.066127061843872,-0.02,0.08,0.48
4.076282978057861,0.02,-0.09,0.55
4.086298942565918,0.03,-0.23,0.63
4.09605598449707,0.0,-0.29,0.71
4.1058549880981445,-0.05,-0.26,0.8
4.115753173828125,-0.12,-0.14,0.86
4.126085996627808,-0.21,0.04,0.92
4.136000156402588,-0.27,0.23,0.95
4.146052837371826,-0.28,0.36,0.96
4.155501842498779,-0.27,0.41,0.96
4.165617942810059,-0.24,0.4,0.91
4.175757884979248,-0.2,0.38,0.82
4.1856689453125,-0.17,0.33,0.73
4.195245981216431,-0.13,0.31,0.64
4.205069065093994,-0.08,0.34,0.57
4.214951992034912,-0.02,0.39,0.51
4.225255966186523,0.01,0.45,0.5
4.234676837921143,0.01,0.48,0.52
4.245054006576538,-0.06,0.43,0.53
4.254683971405029,-0.18,0.36,0.54
4.264487981796265,-0.22,0.43,0.53
4.274372100830078,-0.22,0.51,0.49
4.284415006637573,-0.16,0.63,0.42
4.294206142425537,-0.06,0.77,0.3
4.3048529624938965,-0.01,0.77,0.18
4.314137935638428,-0.02,0.66,0.13
4.324100017547607,-0.0,0.68,0.11
4.334033012390137,0.04,0.73,0.1
4.344314098358154,0.07,0.79,0.1
4.35388708114624,0.08,0.84,0.1
4.363677024841309,0.08,0.86,0.11
4.373667001724243,0.08,0.85,0.1
4.383529186248779,0.05,0.81,0.1
4.393404006958008,0.05,0.83,0.11
4.403420925140381,0.02,0.84,0.1
4.413312911987305,-0.04,0.81,0.1
4.4237220287323,-0.11,0.8,0.09
4.433982849121094,-0.15,0.87,0.1
4.443141937255859,-0.18,0.89,0.1
4.453312873840332,-0.22,0.85,0.09
4.463011026382446,-0.27,0.78,0.08
4.472815036773682,-0.3,0.74,0.07
4.48257303237915,-0.3,0.73,0.06
4.49286413192749,-0.3,0.71,0.05
4.502903938293457,-0.32,0.71,0.04
4.515186071395874,-0.33,0.72,0.05
4.5276939868927,-0.36,0.67,0.05
4.534264087677002,-0.37,0.64,0.05
4.542591094970703,-0.37,0.67,0.07
4.552681922912598,-0.36,0.68,0.09
4.562167167663574,-0.35,0.71,0.12
4.572555065155029,-0.31,0.8,0.16
4.582318067550659,-0.27,0.84,0.18
4.5924530029296875,-0.24,0.84,0.2
4.601944923400879,-0.22,0.82,0.21
4.6155900955200195,-0.21,0.77,0.22
4.627839088439941,-0.22,0.74,0.22
4.634400844573975,-0.24,0.75,0.22
4.64283299446106,-0.28,0.77,0.21
4.651823043823242,-0.39,0.69,0.2
4.661334991455078,-0.44,0.71,0.18
4.671370029449463,-0.46,0.74,0.17
4.6811370849609375,-0.5,0.75,0.14
4.691171169281006,-0.53,0.74,0.12
4.700942039489746,-0.54,0.73,0.08
4.715527057647705,-0.56,0.68,0.05
4.728001117706299,-0.53,0.72,0.02
4.7346320152282715,-0.44,0.91,-0.01
4.742061138153076,-0.43,0.93,-0.02
4.750638961791992,-0.4,0.94,-0.02
4.760469913482666,-0.34,1.0,-0.02
4.770636081695557,-0.27,1.09,-0.02
4.780339002609253,-0.3,1.01,-0.01
4.790299892425537,-0.29,0.98,-0.0
4.80063009262085,-0.17,1.24,-0.0
4.81511116027832,-0.11,1.33,-0.02
4.822934150695801,-0.1,1.32,-0.06
4.830306053161621,-0.12,1.29,-0.11
4.842854022979736,-0.16,1.22,-0.18
4.849940061569214,-0.16,1.16,-0.26
4.860184192657471,-0.18,1.08,-0.41
4.870059013366699,-0.16,1.05,-0.61
4.879615068435669,-0.12,0.97,-0.75
4.889503002166748,-0.03,0.86,-0.85
4.899338960647583,0.1,0.72,-0.88
4.9098570346832275,0.24,0.47,-0.87
4.919079065322876,0.44,0.14,-0.82
4.929551124572754,0.7,-0.19,-0.72
4.939117908477783,0.98,-0.55,-0.61
4.949436187744141,1.17,-0.97,-0.56
4.959313869476318,1.22,-1.41,-0.54
4.968685150146484,1.22,-1.69,-0.57
4.9788429737091064,1.14,-1.89,-0.55
4.9886369705200195,1.06,-1.87,-0.47
4.998561859130859,0.99,-1.7,-0.43
5.008627891540527,0.88,-1.61,-0.43
5.018419027328491,0.79,-1.59,-0.39
5.028386116027832,0.79,-1.59,-0.33
5.038558006286621,0.8,-1.6,-0.31
5.048258066177368,0.83,-1.58,-0.31
5.058017015457153,0.85,-1.55,-0.31
5.067937850952148,0.87,-1.51,-0.33
5.077865123748779,0.93,-1.36,-0.34
5.0878801345825195,0.96,-1.22,-0.36
5.097662925720215,0.96,-1.15,-0.37
5.108195066452026,0.91,-1.14,-0.37
5.1177978515625,0.82,-1.18,-0.33
5.127449035644531,0.71,-1.25,-0.3
5.137380123138428,0.61,-1.27,-0.28
5.147310972213745,0.5,-1.3,-0.25
5.15759801864624,0.39,-1.33,-0.2
5.167667865753174,0.29,-1.39,-0.13
5.177194118499756,0.21,-1.47,-0.06
5.187090873718262,0.12,-1.56,-0.01
5.196976184844971,0.04,-1.68,0.06
5.207007884979248,-0.03,-1.72,0.1
5.216713905334473,-0.08,-1.7,0.14
5.227078914642334,-0.11,-1.62,0.15
5.236636161804199,-0.14,-1.53,0.14
5.246548175811768,-0.17,-1.43,0.13
5.256940841674805,-0.2,-1.32,0.11
5.266918182373047,-0.19,-1.18,0.07
5.276386022567749,-0.14,-1.02,0.07
5.2864508628845215,-0.09,-0.92,0.09
5.2962119579315186,-0.03,-0.81,0.1
5.306528091430664,0.02,-0.75,0.12
5.327341079711914,0.19,-0.63,0.14
5.3282129764556885,0.19,-0.63,0.14
5.336026191711426,0.3,-0.58,0.16
5.34636116027832,0.41,-0.55,0.19
5.355846881866455,0.53,-0.48,0.22
5.365437984466553,0.62,-0.39,0.25
5.375617980957031,0.69,-0.27,0.28
5.385315895080566,0.72,-0.19,0.34
5.395546913146973,0.68,-0.17,0.39
5.405164003372192,0.6,-0.18,0.44
5.4271039962768555,0.44,-0.27,0.53
5.427732944488525,0.44,-0.27,0.53
5.434870004653931,0.39,-0.34,0.56
5.445108890533447,0.34,-0.41,0.57
5.454954147338867,0.3,-0.48,0.56
5.464751958847046,0.28,-0.54,0.54
5.474860191345215,0.29,-0.6,0.51
5.484547138214111,0.36,-0.65,0.46
5.494685173034668,0.46,-0.74,0.4
5.504479885101318,0.54,-0.83,0.31
5.517221927642822,0.56,-0.88,0.21
5.524529933929443,0.51,-0.87,0.11
5.53472900390625,0.42,-0.82,0.05
5.544558048248291,0.31,-0.8,0.04
5.554658889770508,0.21,-0.88,0.12
5.563960075378418,0.14,-1.02,0.22
5.574029922485352,0.04,-1.17,0.29
5.583804130554199,-0.11,-1.28,0.45
5.593677043914795,-0.28,-1.28,0.63
5.603817939758301,-0.42,-1.24,0.76
5.6165771484375,-0.53,-1.28,0.89
5.62465500831604,-0.43,-1.14,0.95
5.633530139923096,-0.12,-1.04,1.13
5.643477916717529,-0.04,-0.62,1.33
5.653355121612549,-0.47,0.21,1.27
5.663213014602661,-1.06,0.56,0.93
5.673797130584717,-1.45,0.25,0.41
5.683258056640625,-1.45,-0.18,0.06
5.693045139312744,-1.25,-0.73,0.07
5.702880859375,-0.99,-1.11,0.18
5.713369846343994,-0.71,-1.07,0.34
5.723267078399658,-0.44,-0.53,0.42
5.733419895172119,-0.24,0.03,0.36
5.743215084075928,-0.12,0.43,0.28
5.752959966659546,-0.01,0.8,0.27
5.7629828453063965,0.09,1.02,0.38
5.77291202545166,0.12,1.08,0.5
5.7827019691467285,0.02,0.95,0.61
5.792281150817871,-0.13,0.87,0.66
5.802016973495483,-0.29,0.82,0.67
5.812092065811157,-0.41,0.82,0.64
5.822030067443848,-0.52,0.84,0.6
5.831924915313721,-0.55,0.93,0.5
5.841679096221924,-0.5,1.09,0.4
5.851698875427246,-0.43,1.23,0.3
5.862202167510986,-0.39,1.35,0.27
5.872173070907593,-0.33,1.49,0.29
5.881944179534912,-0.25,1.64,0.3
5.89145302772522,-0.19,1.78,0.34
5.901497840881348,-0.13,1.87,0.33
5.911856174468994,-0.05,1.92,0.29
5.921162128448486,0.04,1.91,0.29
5.931002140045166,0.09,1.89,0.32
5.9409871101379395,0.17,1.92,0.24
5.950870990753174,0.24,1.91,0.12
5.960939884185791,0.31,1.96,0.04
5.970690011978149,0.34,1.99,-0.02
5.9809839725494385,0.31,2.02,-0.09
5.9931321144104,0.27,2.04,-0.11
6.000939846038818,0.25,2.08,-0.13
6.010987997055054,0.24,2.07,-0.18
6.020409107208252,0.23,2.03,-0.18
6.030151844024658,0.2,1.98,-0.15
6.040092945098877,0.15,1.95,-0.12
6.050608158111572,0.06,1.87,-0.08
6.060533046722412,-0.04,1.79,-0.03
6.0705461502075195,-0.2,1.65,0.04
6.079935073852539,-0.33,1.57,0.11
6.090147018432617,-0.4,1.57,0.15
6.100138187408447,-0.45,1.56,0.2
6.110234975814819,-0.48,1.48,0.23
6.124109983444214,-0.52,1.36,0.24
6.131022930145264,-0.54,1.25,0.23
6.140564918518066,-0.52,1.24,0.2
6.149708986282349,-0.43,1.38,0.16
6.1598029136657715,-0.41,1.41,0.12
6.169641017913818,-0.49,1.33,0.07
6.179785966873169,-0.52,1.32,0.03
6.1893370151519775,-0.52,1.38,-0.01
6.199006080627441,-0.41,1.63,-0.04
6.209166049957275,-0.34,1.72,-0.03
6.224377155303955,-0.34,1.64,-0.02
6.23134183883667,-0.29,1.62,0.0
6.2429139614105225,-0.23,1.58,0.01
6.249507904052734,-0.19,1.48,0.03
6.2584240436553955,-0.09,1.49,0.02
6.268333911895752,-0.04,1.44,-0.01
6.278841972351074,-0.03,1.38,-0.07
6.288743019104004,-0.02,1.36,-0.16
6.298130989074707,-0.1,1.27,-0.25
6.3083250522613525,-0.06,1.46,-0.33
6.325201988220215,-0.08,1.56,-0.46
6.332309007644653,-0.11,1.57,-0.66
