time,wx,wy,wz
0.45635104179382324,-0.17,0.21,-0.04
0.46590709686279297,-0.2,0.2,-0.03
0.4760291576385498,-0.2,0.21,-0.02
0.4857521057128906,-0.19,0.19,-0.02
0.49568796157836914,-0.18,0.14,-0.04
0.5056519508361816,-0.18,0.09,-0.05
0.515700101852417,-0.16,0.07,-0.06
0.5256171226501465,-0.12,0.07,-0.07
0.5353391170501709,-0.09,0.05,-0.08
0.5451450347900391,-0.06,0.04,-0.08
0.5552101135253906,-0.04,0.04,-0.1
0.5653972625732422,-0.02,0.04,-0.1
0.5781421661376953,-0.01,0.06,-0.11
0.5847129821777344,-0.01,0.08,-0.11
0.5949881076812744,-0.02,0.12,-0.11
0.6050119400024414,-0.03,0.13,-0.12
0.615070104598999,-0.05,0.11,-0.13
0.6249179840087891,-0.07,0.08,-0.15
0.6346392631530762,-0.07,0.06,-0.16
0.6445901393890381,-0.07,0.04,-0.16
0.6549229621887207,-0.06,0.01,-0.17
0.6652121543884277,-0.02,-0.04,-0.18
0.678253173828125,0.03,-0.07,-0.19
0.6840481758117676,0.09,-0.08,-0.18
0.6939840316772461,0.13,-0.11,-0.16
0.7040519714355469,0.14,-0.15,-0.14
0.7139430046081543,0.13,-0.19,-0.14
0.7240262031555176,0.12,-0.2,-0.14
0.7338781356811523,0.11,-0.2,-0.13
0.7434830665588379,0.11,-0.2,-0.1
0.7538752555847168,0.12,-0.18,-0.09
0.7642059326171875,0.15,-0.14,-0.09
0.7776799201965332,0.19,-0.09,-0.08
0.783440113067627,0.23,-0.02,-0.05
0.7935681343078613,0.23,0.08,0.08
0.8035340309143066,0.2,0.17,0.23
0.8131630420684814,0.24,0.2,0.34
0.8229570388793945,0.34,0.2,0.39
0.8329930305480957,0.47,0.16,0.39
0.8431892395019531,0.6,0.03,0.35
0.8528001308441162,0.74,0.2,0.4
0.8625590801239014,0.86,0.64,0.58
0.8783760070800781,0.79,0.81,0.8
0.8828821182250977,0.23,0.53,0.76
0.8923461437225342,-0.2,0.81,0.62
0.902595043182373,-0.43,1.25,0.35
0.9123821258544922,-0.4,1.7,0.13
0.9225530624389648,-0.23,2.07,0.05
0.9324321746826172,-0.03,2.0,0.38
0.9422321319580078,0.1,2.06,0.45
0.9522619247436523,0.2,2.12,0.36
0.9623751640319824,0.22,2.0,0.14
0.9717731475830078,0.2,1.59,-0.33
0.9816291332244873,0.2,1.1,-0.92
0.9919729232788086,0.28,0.71,-1.42
1.001899242401123,0.4,0.41,-1.77
1.0117440223693848,0.34,0.29,-1.93
1.0214381217956543,0.2,0.27,-1.93
1.0314691066741943,-0.0,0.22,-1.75
1.041546106338501,-0.22,-0.18,-1.39
1.0513529777526855,-0.33,-0.53,-0.92
1.061460018157959,-0.31,-0.59,-0.38
1.072782039642334,-0.23,-0.43,0.13
1.0812969207763672,-0.15,-0.41,0.47
1.0910780429840088,-0.11,-0.55,0.54
1.1008050441741943,-0.16,-0.54,0.55
1.1108722686767578,-0.28,-0.37,0.57
1.120631217956543,-0.49,-0.19,0.6
1.130540132522583,-0.74,-0.02,0.66
1.14036226272583,-0.98,0.08,0.75
1.1507081985473633,-1.17,0.08,0.88
1.161025047302246,-1.25,0.02,0.8
1.1705422401428223,-1.34,-0.17,0.53
1.1805131435394287,-1.53,-0.55,0.17
1.190371036529541,-1.81,-1.0,-0.14
1.200080156326294,-1.96,-0.97,-0.02
1.210078239440918,-2.04,-0.37,0.39
1.2197561264038086,-2.05,-0.02,0.68
1.2296321392059326,-2.04,0.05,0.74
1.2396512031555176,-2.07,-0.11,0.71
1.2495510578155518,-2.13,-0.31,0.63
1.2595040798187256,-2.29,-0.61,0.56
1.277867078781128,-2.47,-0.95,0.57
1.282292127609253,-2.47,-1.37,0.6
1.2892811298370361,-2.3,-1.62,0.7
1.2990601062774658,-1.96,-1.68,0.79
1.3116202354431152,-1.48,-1.41,0.84
1.3191289901733398,-0.78,-0.92,0.79
1.3289170265197754,-0.09,-0.33,0.65
1.3388280868530273,0.23,-0.11,0.57
1.3490581512451172,0.27,-0.18,0.45
1.3586959838867188,0.21,-0.41,0.28
1.3684940338134766,-0.18,-0.53,0.02
1.3784642219543457,-0.55,-1.0,-0.13
1.388580083847046,-0.6,-1.14,-0.3
1.3983900547027588,-0.51,-1.07,-0.39
1.408522129058838,-0.38,-1.07,-0.43
1.4184679985046387,-0.2,-1.04,-0.41
1.428415060043335,-0.0,-1.01,-0.38
1.4382882118225098,0.28,-0.93,-0.35
1.4480352401733398,0.65,-0.79,-0.28
1.4577560424804688,1.04,-0.64,-0.24
1.4676101207733154,1.4,-0.42,-0.25
1.4779529571533203,1.63,-0.15,-0.28
1.4875280857086182,1.75,0.09,-0.27
1.4975800514221191,1.83,0.26,-0.23
1.5076971054077148,1.9,0.37,-0.16
1.5176429748535156,2.02,0.59,-0.02
1.5274019241333008,2.09,0.93,0.11
1.536987066268921,2.11,1.35,0.18
1.5475282669067383,2.1,1.77,0.22
1.5570340156555176,2.06,2.11,0.19
1.5675311088562012,1.98,2.2,0.09
1.5769541263580322,1.87,2.1,-0.02
1.5866589546203613,1.82,2.11,-0.04
1.597170114517212,1.85,2.58,-0.04
1.6069350242614746,1.94,3.23,-0.05
1.6166529655456543,1.99,3.57,-0.03
1.6266021728515625,2.03,3.79,-0.02
1.6363639831542969,1.79,2.47,-0.23
1.6463332176208496,1.25,1.96,-0.61
1.6564421653747559,0.65,1.34,-0.76
1.6666922569274902,0.23,1.14,-0.77
1.6770501136779785,-0.11,1.24,-0.66
1.6859760284423828,-0.32,1.29,-0.55
1.6958680152893066,-0.4,1.3,-0.67
1.7058992385864258,-0.53,0.88,-0.93
1.7158222198486328,-0.45,1.25,-1.02
1.725776195526123,-0.36,1.39,-0.96
1.7357349395751953,-0.33,1.24,-0.76
1.7453820705413818,-0.37,1.0,-0.52
1.7554121017456055,-0.5,0.81,-0.32
1.7654731273651123,-0.71,0.6,-0.29
1.7761540412902832,-0.86,0.45,-0.44
1.794558048248291,-0.96,0.56,-0.65
1.7995281219482422,-1.03,0.73,-0.82
1.8104372024536133,-0.99,0.91,-1.01
1.8151159286499023,-0.82,1.04,-1.2
1.8271889686584473,-0.65,1.06,-1.27
1.83479905128479,-0.56,1.09,-1.27
1.8448081016540527,-0.68,1.21,-1.24
1.8549580574035645,-1.01,1.38,-1.23
1.864872932434082,-1.41,1.49,-1.23
1.875978946685791,-1.67,1.55,-1.25
1.8845901489257812,-1.75,1.58,-1.37
1.8944859504699707,-1.63,1.54,-1.52
1.9043769836425781,-1.38,1.5,-1.69
1.9144911766052246,-1.19,1.44,-1.85
1.924180030822754,-1.18,1.27,-1.95
1.933941125869751,-1.34,1.02,-2.01
1.9440202713012695,-1.64,0.76,-1.97
1.9539930820465088,-2.02,0.55,-1.94
1.963994026184082,-2.36,0.38,-1.93
1.9754841327667236,-2.59,0.28,-1.93
1.983910083770752,-2.73,0.3,-1.94
1.99379301071167,-2.72,0.42,-1.97
2.003787040710449,-2.59,0.51,-2.0
2.013698101043701,-2.45,0.53,-2.02
2.023448944091797,-2.37,0.59,-2.05
2.033250093460083,-2.33,0.7,-2.06
2.04313325881958,-2.33,0.88,-2.03
2.0531210899353027,-2.31,0.95,-1.96
2.063035011291504,-2.23,0.93,-1.92
2.075237274169922,-2.15,0.85,-1.92
2.0830471515655518,-2.13,0.65,-1.95
2.0927700996398926,-2.15,0.33,-2.02
2.1026611328125,-2.19,0.02,-2.08
2.1129260063171387,-2.17,-0.18,-2.08
2.122960090637207,-2.08,-0.23,-1.99
2.132697105407715,-1.97,-0.2,-1.85
2.1427900791168213,-1.82,-0.17,-1.73
2.152235984802246,-1.66,-0.16,-1.64
2.162106990814209,-1.49,-0.16,-1.56
2.1772971153259277,-1.27,-0.2,-1.45
2.1824731826782227,-1.06,-0.35,-1.32
2.1920289993286133,-0.93,-0.61,-1.18
2.2021689414978027,-0.91,-0.94,-1.03
2.2118449211120605,-0.97,-1.31,-0.85
2.222027063369751,-1.11,-1.71,-0.67
2.2320940494537354,-1.35,-1.98,-0.5
2.2418012619018555,-1.45,-2.23,-0.23
2.2513160705566406,-1.36,-2.4,-0.08
2.261411190032959,-1.14,-2.52,0.03
2.2754392623901367,-0.84,-2.74,0.0
2.2814059257507324,-0.55,-3.07,-0.17
2.2912192344665527,-0.32,-3.37,-0.46
2.301201105117798,-0.05,-3.6,-0.73
2.311054229736328,0.28,-3.68,-0.94
2.3211910724639893,0.59,-3.5,-1.1
2.3308870792388916,0.83,-3.15,-1.21
2.340703010559082,1.04,-2.8,-1.21
2.350543975830078,1.3,-2.54,-1.16
2.3606629371643066,1.51,-2.28,-1.05
2.3726420402526855,1.34,-1.84,-0.78
2.3806591033935547,0.98,-1.38,-0.41
2.3903651237487793,0.9,-1.1,-0.12
2.400245189666748,1.13,-0.75,0.07
2.4104371070861816,0.74,-0.41,0.37
2.420088052749634,0.18,-0.23,0.66
2.4304299354553223,-0.33,-0.11,0.8
2.4402670860290527,-0.54,-0.25,0.92
2.449882984161377,-0.56,-0.41,1.06
2.4598701000213623,-0.49,-0.42,1.1
2.4750542640686035,-0.34,-0.34,1.05
2.4803340435028076,-0.16,-0.29,0.94
2.4895009994506836,0.04,-0.26,0.81
2.499500274658203,0.2,-0.0,0.71
2.509681224822998,0.27,0.32,0.65
2.5195300579071045,0.28,0.48,0.61
2.529461145401001,0.24,0.49,0.54
2.5391550064086914,0.16,0.42,0.43
2.549018144607544,0.06,0.34,0.28
2.559061050415039,-0.11,0.36,0.14
2.5692150592803955,-0.34,0.49,0.06
2.579010009765625,-0.52,0.67,0.01
2.5891940593719482,-0.47,0.74,-0.1
2.5985779762268066,-0.52,0.83,-0.21
2.6085262298583984,-0.6,0.92,-0.3
2.6183462142944336,-0.69,0.96,-0.39
2.6285510063171387,-0.76,1.09,-0.57
2.638395071029663,-0.81,1.27,-0.76
2.6485161781311035,-0.84,1.36,-0.82
2.6582441329956055,-0.85,1.5,-0.83
2.668598175048828,-0.97,1.66,-0.76
2.678211212158203,-1.24,1.72,-0.64
2.688131093978882,-1.53,1.68,-0.47
2.6978049278259277,-1.61,1.51,-0.27
2.7077431678771973,-1.29,0.76,0.16
2.717527151107788,-1.05,0.26,0.49
2.727713108062744,-1.17,0.24,0.52
2.737558126449585,-1.71,0.28,0.35
2.747774124145508,-2.39,0.66,-0.11
2.7573952674865723,-2.63,0.88,-0.52
2.7673561573028564,-2.44,0.9,-0.7
2.780064105987549,-1.86,0.51,-0.62
2.787034034729004,-1.11,-0.12,-0.44
2.7972192764282227,-0.68,-0.38,-0.43
2.810526132583618,-0.74,0.13,-0.82
2.8169710636138916,-0.96,0.86,-1.57
2.8269710540771484,-1.06,1.37,-2.55
2.836759090423584,-1.02,1.42,-3.55
2.846989154815674,-0.95,0.92,-4.03
2.856935977935791,-1.07,1.24,-3.68
2.8668131828308105,-1.17,2.06,-3.01
2.8789360523223877,-1.33,2.33,-2.29
2.886646270751953,-1.59,2.32,-1.63
2.8964462280273438,-1.83,2.16,-1.32
2.9129860401153564,-1.99,1.51,-1.23
2.9187369346618652,-2.07,0.9,-1.21
2.926234245300293,-2.18,0.33,-1.26
2.9439260959625244,-2.33,-0.22,-1.35
2.949397087097168,-2.38,-0.5,-1.41
2.9560301303863525,-2.34,-0.64,-1.36
2.9660110473632812,-2.21,-0.82,-1.25
2.976330041885376,-2.03,-0.99,-1.41
2.988284111022949,-1.66,-1.31,-1.49
2.9954819679260254,-1.13,-1.69,-1.5
3.011794090270996,-0.66,-1.82,-1.53
3.017807960510254,-0.38,-1.74,-1.55
3.025273084640503,-0.25,-1.5,-1.56
3.035550117492676,-0.19,-1.18,-1.47
3.045152187347412,-0.2,-0.83,-1.25
3.054957151412964,-0.29,-0.45,-0.87
3.0648350715637207,-0.28,-0.57,-0.76
3.0760622024536133,-0.31,-0.72,-0.73
3.0846810340881348,-0.43,-0.48,-0.55
3.095123052597046,-0.47,-0.54,-0.46
3.104969024658203,-0.51,-0.67,-0.35
3.114820957183838,-0.62,-0.38,-0.07
3.124833106994629,-0.67,-0.07,0.12
3.134451150894165,-0.7,0.15,0.28
3.144279956817627,-0.65,0.34,0.53
3.154210090637207,-0.56,0.43,0.87
3.164152145385742,-0.43,0.37,1.26
3.1754159927368164,-0.35,0.23,1.55
3.183777093887329,-0.35,0.24,1.68
3.194310188293457,-0.54,0.3,1.65
3.2041101455688477,-0.85,0.24,1.47
3.213956117630005,-1.26,0.07,1.3
3.2236011028289795,-1.69,-0.13,1.19
3.2332980632781982,-2.08,-0.31,1.18
3.2433862686157227,-2.33,-0.51,1.2
3.253392219543457,-2.47,-0.53,1.28
3.2631120681762695,-2.29,-0.26,1.39
3.2746801376342773,-1.75,-0.01,1.51
3.293053150177002,-0.31,-0.58,1.68
3.2985072135925293,-0.31,-0.58,1.68
3.3030500411987305,0.19,-0.95,1.73
3.312918186187744,0.52,-1.18,1.69
3.3230130672454834,0.67,-1.2,1.57
3.3326640129089355,0.6,-1.07,1.25
3.3425021171569824,0.38,-0.94,0.82
3.3525662422180176,0.12,-0.84,0.42
3.3624911308288574,-0.16,-0.76,0.16
3.3731231689453125,-0.43,-0.72,0.02
3.393306255340576,-0.65,-0.29,-0.06
3.3937630653381348,-0.65,-0.29,-0.06
3.402367115020752,-0.33,-0.24,0.0
3.412381172180176,0.67,-0.58,0.07
3.422451972961426,1.63,-0.33,0.15
3.4318580627441406,2.07,0.28,0.22
3.4417641162872314,2.18,0.57,0.28
3.451817035675049,2.23,0.8,0.34
3.461759090423584,2.27,1.09,0.37
3.472208023071289,2.24,1.46,0.34
3.4816980361938477,2.21,1.73,0.29
3.4918651580810547,2.18,1.9,0.24
3.5013160705566406,2.01,1.99,0.18
3.511373996734619,1.57,2.3,0.15
3.5210952758789062,1.55,1.74,-0.0
3.531198024749756,1.83,0.89,-0.17
3.541185140609741,2.08,0.17,-0.34
3.5508880615234375,1.95,0.33,-0.97
3.560871124267578,2.01,0.82,-1.57
3.57077693939209,2.02,1.5,-2.11
3.5826010704040527,2.0,1.78,-1.95
3.5918221473693848,1.87,1.75,-1.4
3.6008830070495605,1.68,1.53,-0.94
3.6109609603881836,1.33,1.19,-0.47
3.620633125305176,0.79,0.62,0.09
3.6306231021881104,0.28,0.14,0.51
3.640308141708374,-0.11,0.17,0.51
3.650139093399048,-0.36,0.42,0.4
3.6600589752197266,-0.5,0.52,0.33
3.67000412940979,-0.5,0.46,0.27
3.682063102722168,-0.48,0.39,0.16
3.689908981323242,-0.5,0.49,-0.0
3.6998660564422607,-0.53,0.65,-0.13
3.7098121643066406,-0.56,0.83,-0.22
3.719630241394043,-0.55,1.04,-0.33
3.729797124862671,-0.47,1.23,-0.43
3.7394919395446777,-0.31,1.32,-0.5
3.7492260932922363,-0.09,1.23,-0.56
3.7596890926361084,0.08,0.9,-0.64
3.7693371772766113,0.18,0.53,-0.72
3.781862258911133,0.23,0.21,-0.76
3.789767265319824,0.31,0.03,-0.77
3.7989492416381836,0.38,0.01,-0.81
3.8090782165527344,0.42,0.23,-0.79
3.818979263305664,0.42,0.56,-0.85
3.8292770385742188,0.4,0.87,-0.9
3.839034080505371,0.32,1.19,-0.94
3.848560094833374,0.22,1.37,-0.97
3.8587679862976074,0.27,1.24,-0.95
3.868511199951172,0.73,0.63,-0.84
3.881196975708008,1.29,-0.18,-0.5
3.8895840644836426,1.53,-0.55,-0.01
3.8981571197509766,1.31,-0.51,0.48
3.9090070724487305,0.77,0.03,0.8
3.9182991981506348,0.19,0.72,1.02
3.92799711227417,-0.35,1.3,1.17
3.937887191772461,-0.71,1.7,1.05
3.947895050048828,-0.9,2.0,0.59
3.9577150344848633,-0.97,2.25,-0.05
3.967602252960205,-0.8,2.1,-0.44
3.9805970191955566,-0.34,1.9,-0.73
3.987718105316162,0.28,1.79,-1.36
3.9976611137390137,0.63,1.28,-2.2
4.00750207901001,0.27,0.56,-2.7
4.017116069793701,-0.62,-0.0,-2.9
4.027233123779297,-1.53,-0.22,-2.61
4.037168979644775,-2.12,0.07,-2.02
4.046950101852417,-2.17,0.44,-1.12
4.057296276092529,-1.6,0.32,-0.01
4.066822052001953,-0.76,0.11,0.38
4.079696178436279,-0.2,0.15,0.21
4.08699107170105,0.11,0.1,-0.04
4.09653902053833,0.17,-0.06,-0.32
4.10877799987793,0.12,-0.38,-0.58
4.116575241088867,0.04,-0.75,-0.78
4.126475095748901,-0.1,-1.14,-0.88
4.136638164520264,-0.34,-1.41,-0.92
4.146109104156494,-0.59,-1.5,-0.86
4.156024932861328,-0.72,-1.5,-0.75
4.166074275970459,-0.67,-1.59,-0.6
4.176094055175781,-0.49,-1.82,-0.46
4.18983006477356,-0.3,-2.09,-0.34
4.195768117904663,-0.18,-2.3,-0.27
4.207914113998413,-0.17,-2.43,-0.25
4.215573072433472,-0.28,-2.47,-0.25
4.225670099258423,-0.43,-2.47,-0.29
4.235485076904297,-0.54,-2.48,-0.32
4.245405197143555,-0.58,-2.44,-0.35
4.255239009857178,-0.59,-2.33,-0.38
4.265151023864746,-0.59,-2.19,-0.43
4.275589942932129,-0.63,-2.03,-0.48
4.288592100143433,-0.66,-1.86,-0.47
4.2951741218566895,-0.7,-1.71,-0.43
4.307662010192871,-0.76,-1.63,-0.39
4.3148181438446045,-0.86,-1.62,-0.36
4.325037002563477,-0.96,-1.65,-0.3
4.33495306968689,-1.04,-1.66,-0.24
4.344749927520752,-1.05,-1.55,-0.17
4.354574203491211,-1.03,-1.31,-0.12
4.3644561767578125,-1.04,-1.09,-0.08
4.37431001663208,-1.08,-0.89,-0.03
4.386795997619629,-1.11,-0.74,-0.03
4.394402027130127,-1.05,-0.65,-0.05
4.409294128417969,-0.89,-0.6,-0.08
4.415325164794922,-0.65,-0.57,-0.09
4.42427921295166,-0.35,-0.58,-0.07
4.433984041213989,-0.1,-0.66,0.01
4.443789958953857,0.05,-0.76,0.13
4.454057216644287,0.09,-0.87,0.25
4.463779926300049,-0.0,-0.88,0.26
4.473653078079224,-0.17,-0.83,0.19
4.486821174621582,-0.31,-0.75,0.14
4.493657112121582,-0.38,-0.7,0.12
4.503444194793701,-0.36,-0.63,0.24
4.513392925262451,-0.23,-0.48,0.4
4.523474216461182,0.04,-0.28,0.51
4.533362150192261,0.44,-0.08,0.56
4.54326605796814,0.91,0.1,0.52
4.553182125091553,1.35,0.3,0.45
4.562767028808594,1.72,0.62,0.32
4.572843074798584,1.93,0.89,0.18
4.589169979095459,2.02,1.19,0.13
4.594963073730469,1.99,1.53,0.13
4.602925062179565,1.94,1.87,0.18
4.6123552322387695,1.85,2.09,0.25
4.6251890659332275,1.74,2.13,0.32
4.63241720199585,1.52,2.07,0.34
4.642377138137817,1.33,2.0,0.32
4.652569055557251,1.2,1.9,0.32
4.662113189697266,1.06,1.76,0.3
4.6720170974731445,0.96,1.63,0.2
4.689273118972778,1.01,1.5,0.16
4.695041179656982,1.19,1.48,0.23
4.702034950256348,1.39,1.6,0.27
4.711606025695801,1.58,1.73,0.35
4.724809169769287,1.59,1.88,0.54
4.731596946716309,1.52,1.8,0.76
4.741392135620117,1.48,1.3,0.95
4.75160813331604,1.32,0.83,1.02
4.7614030838012695,1.01,0.6,0.91
4.771186113357544,0.62,0.56,0.71
4.785009145736694,0.28,0.64,0.47
4.791069984436035,0.03,0.71,0.34
4.800910949707031,-0.16,0.8,0.27
4.810723066329956,-0.27,0.92,0.23
4.820800065994263,-0.36,1.03,0.18
4.83046293258667,-0.43,1.12,0.13
4.840908050537109,-0.46,1.19,0.07
4.8508241176605225,-0.44,1.2,0.02
4.860723972320557,-0.39,1.12,-0.01
4.8703999519348145,-0.34,0.97,-0.05
4.883984088897705,-0.28,0.77,-0.11
4.8905510902404785,-0.25,0.47,-0.22
4.900041103363037,-0.22,0.22,-0.32
4.910114049911499,-0.18,0.0,-0.39
4.920368194580078,-0.13,-0.06,-0.46
4.9300031661987305,-0.04,0.04,-0.56
4.939892053604126,0.06,0.16,-0.67
4.949702262878418,0.15,0.3,-0.76
4.960007190704346,0.22,0.49,-0.83
4.969685077667236,0.28,0.74,-0.89
4.979494094848633,0.33,1.03,-0.94
4.992970943450928,0.37,1.28,-0.96
4.999369144439697,0.42,1.44,-0.94
5.009326934814453,0.65,1.42,-0.84
5.026299953460693,1.04,1.11,-0.56
5.032843112945557,1.23,0.65,-0.06
5.039215087890625,0.9,0.14,0.49
5.057614088058472,0.24,-0.2,0.94
5.063415050506592,-0.39,-0.15,1.32
5.071880102157593,-0.73,0.17,1.55
5.079308032989502,-0.78,0.7,1.42
5.094046115875244,-0.62,1.28,0.83
5.101206064224243,-0.36,1.53,0.19
5.108737945556641,-0.03,1.31,-0.06
5.123350143432617,0.33,0.95,-0.42
5.129727125167847,0.47,0.22,-1.08
5.138453960418701,0.06,-0.58,-1.58
5.148198127746582,-0.87,-0.43,-1.81
5.158343076705933,-1.73,0.11,-1.4
5.168367147445679,-1.96,0.06,-0.26
5.178071022033691,-1.57,-0.27,0.36
5.19066309928894,-0.96,-0.31,0.25
5.1977739334106445,-0.44,0.01,0.1
5.20795202255249,-0.21,0.43,-0.01
5.217665195465088,-0.2,0.54,-0.06
5.227563142776489,-0.31,0.32,-0.15
5.237442970275879,-0.34,-0.17,-0.3
5.247347116470337,-0.31,-0.72,-0.47
5.257341146469116,-0.28,-1.16,-0.6
5.267203092575073,-0.29,-1.45,-0.66
5.2772791385650635,-0.35,-1.6,-0.66
5.289553165435791,-0.44,-1.68,-0.64
5.297054052352905,-0.49,-1.79,-0.58
5.307257175445557,-0.47,-1.95,-0.48
5.317044258117676,-0.4,-2.17,-0.39
5.326999187469482,-0.3,-2.39,-0.31
5.336582183837891,-0.2,-2.55,-0.28
5.346680164337158,-0.15,-2.63,-0.3
5.356447219848633,-0.19,-2.64,-0.34
5.3663270473480225,-0.28,-2.63,-0.36
5.376273155212402,-0.37,-2.64,-0.39
5.388843059539795,-0.43,-2.62,-0.43
5.406809091567993,-0.45,-2.48,-0.44
5.407249927520752,-0.45,-2.48,-0.44
5.416214942932129,-0.46,-2.34,-0.38
5.426183223724365,-0.5,-2.15,-0.33
5.435945987701416,-0.55,-1.96,-0.28
5.44551420211792,-0.65,-1.8,-0.28
5.455563068389893,-0.76,-1.67,-0.28
5.465450048446655,-0.87,-1.6,-0.28
5.476022243499756,-0.96,-1.52,-0.3
5.488353252410889,-1.03,-1.4,-0.31
5.4950642585754395,-1.05,-1.2,-0.29
5.505321979522705,-1.06,-0.91,-0.24
5.515152931213379,-1.08,-0.65,-0.18
5.52498722076416,-1.04,-0.55,-0.07
5.53505802154541,-0.93,-0.54,-0.01
5.545212268829346,-0.76,-0.53,-0.0
5.554911136627197,-0.56,-0.47,0.0
5.564754962921143,-0.33,-0.45,0.05
5.574798107147217,-0.09,-0.48,0.16
5.5883049964904785,0.06,-0.62,0.27
5.594693183898926,0.14,-0.82,0.35
5.6044769287109375,0.08,-0.94,0.32
5.614565134048462,-0.04,-1.0,0.22
5.624633073806763,-0.14,-0.94,0.14
5.634557247161865,-0.21,-0.82,0.12
5.64436411857605,-0.19,-0.67,0.21
5.654435157775879,-0.04,-0.48,0.35
5.663896083831787,0.24,-0.26,0.45
5.673957109451294,0.62,-0.1,0.46
5.687658071517944,1.01,0.05,0.44
5.693713188171387,1.34,0.27,0.41
5.703877925872803,1.62,0.57,0.34
5.713644981384277,1.79,0.84,0.25
5.723649024963379,1.86,1.14,0.21
5.733490943908691,1.83,1.49,0.2
5.7432990074157715,1.74,1.78,0.22
5.753288269042969,1.64,1.94,0.24
5.76293420791626,1.45,2.01,0.25
5.773055076599121,1.21,1.89,0.23
5.7831711769104,1.01,1.76,0.19
5.7959511280059814,1.03,1.66,0.18
5.805578231811523,1.1,1.56,0.18
5.813099145889282,1.14,1.31,0.16
5.822964191436768,1.25,1.07,0.19
5.832644939422607,1.38,1.13,0.19
5.84255313873291,1.46,1.55,0.22
5.852557182312012,1.55,1.96,0.33
5.862322092056274,1.5,2.28,0.48
5.872386932373047,1.24,2.31,0.76
5.882256031036377,1.13,1.69,0.99
5.89539909362793,1.1,0.87,0.96
5.902320146560669,0.96,0.43,0.8
5.911915063858032,0.63,0.45,0.61
5.921673059463501,0.32,0.63,0.47
5.931854248046875,0.08,0.79,0.38
5.94191312789917,-0.11,0.9,0.31
5.9515790939331055,-0.26,1.0,0.26
5.9614949226379395,-0.36,1.07,0.21
5.972705125808716,-0.41,1.09,0.15
5.981705188751221,-0.4,1.09,0.1
5.994668006896973,-0.32,1.06,0.07
6.003697156906128,-0.24,0.94,0.06
6.011538028717041,-0.17,0.76,0.02
6.0213000774383545,-0.13,0.51,-0.07
6.031057119369507,-0.13,0.28,-0.18
6.041036128997803,-0.15,0.12,-0.29
6.050878047943115,-0.19,0.1,-0.39
6.060850143432617,-0.21,0.15,-0.47
6.070547103881836,-0.18,0.2,-0.59
6.080603122711182,-0.11,0.28,-0.71
6.093677997589111,-0.04,0.47,-0.81
6.100794076919556,0.0,0.73,-0.9
6.110566139221191,0.01,1.04,-0.95
6.122519016265869,0.02,1.33,-0.94
6.130640983581543,0.05,1.41,-0.88
6.1404640674591064,0.21,1.27,-0.79
6.150057077407837,0.58,0.9,-0.59
6.160003185272217,1.01,0.19,-0.09
6.1698081493377686,1.11,-0.4,0.43
6.179708003997803,0.8,-0.54,0.86
6.193680047988892,0.28,-0.22,1.24
6.200406074523926,-0.16,0.23,1.46
6.209756135940552,-0.42,0.7,1.33
6.222248077392578,-0.48,1.13,0.85
6.229319095611572,-0.44,1.31,0.29
6.239264011383057,-0.32,1.14,0.01
6.249269008636475,-0.11,0.93,-0.41
6.259116172790527,0.03,0.44,-1.02
6.269186973571777,-0.05,-0.33,-1.5
6.278886079788208,-0.49,-0.52,-1.64
6.293516159057617,-1.02,-0.37,-1.02
6.300501108169556,-1.3,-0.25,0.24
6.308768272399902,-1.24,-0.02,0.46
6.3222761154174805,-1.04,0.19,0.25
6.328879117965698,-0.81,0.39,0.04
6.33872127532959,-0.62,0.52,-0.09
6.348711013793945,-0.5,0.55,-0.13
6.358456134796143,-0.49,0.35,-0.17
6.368242263793945,-0.51,-0.04,-0.32
6.378003120422363,-0.54,-0.42,-0.56
6.389358043670654,-0.56,-0.83,-0.67
6.402421951293945,-0.45,-1.29,-0.7
6.408757209777832,-0.35,-1.67,-0.74
6.421831130981445,-0.33,-1.86,-0.72
6.428132057189941,-0.36,-1.99,-0.65
6.4402689933776855,-0.38,-2.12,-0.56
6.447817087173462,-0.39,-2.24,-0.49
6.457966089248657,-0.38,-2.3,-0.41
6.467684268951416,-0.37,-2.35,-0.35
6.477481126785278,-0.36,-2.39,-0.34
6.491652011871338,-0.35,-2.38,-0.37
6.505579948425293,-0.33,-2.4,-0.38
6.512009143829346,-0.3,-2.45,-0.38
6.520771026611328,-0.29,-2.44,-0.38
6.527281045913696,-0.3,-2.34,-0.36
6.537298202514648,-0.31,-2.18,-0.31
6.547054052352905,-0.38,-1.94,-0.25
6.556905269622803,-0.47,-1.7,-0.21
6.566748142242432,-0.58,-1.52,-0.21
6.576719045639038,-0.71,-1.44,-0.23
6.586482048034668,-0.85,-1.44,-0.26
6.6052021980285645,-1.0,-1.47,-0.28
6.611426115036011,-1.12,-1.45,-0.29
6.619368076324463,-1.16,-1.27,-0.27
6.6260740756988525,-1.14,-0.99,-0.22
6.637704133987427,-1.09,-0.77,-0.16
6.6458210945129395,-1.04,-0.65,-0.11
6.65602707862854,-0.98,-0.53,-0.08
6.666076183319092,-0.84,-0.42,-0.08
6.6761391162872314,-0.65,-0.29,-0.08
6.685773134231567,-0.41,-0.23,-0.05
6.700101137161255,-0.15,-0.34,0.02
6.706732273101807,0.05,-0.57,0.13
6.715810060501099,0.15,-0.75,0.24
